frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_text
2026,829.0,"[470.26205044797894, 668.946324676048, 696.4943427380326, 935.2112994334205]","[490.89599609375, 748.4212646484375, 550.6436767578125, 796.9850463867188]","70-L1
840.58"
2027,829.0,"[481.8489525700502, 662.0642821475045, 706.8396363559943, 925.8286469834305]","[501.7431335449219, 744.375, 558.31884765625, 787.2134399414062]","70-L1
840.58"
2028,829.0,"[487.77908747066454, 651.912417925414, 712.2445312322436, 919.9963847016159]","[510.7392883300781, 745.3612670898438, 571.7138671875, 792.3614501953125]","70-L1
840.58"
2029,829.0,"[503.73067858318876, 653.7210365645587, 723.4709026484381, 918.9178239203684]","[528.0620727539062, 742.7136840820312, 585.135009765625, 784.0902099609375]","70-L1
840.58"
2030,829.0,"[517.0827340876874, 652.4540744958765, 731.8993884122253, 913.5102656096094]","[537.9395751953125, 739.128173828125, 596.2147216796875, 783.6207275390625]","70-L1
840.58"
2031,829.0,"[527.030723513079, 641.1090176791929, 741.6453254957989, 906.0056404947691]","[553.378173828125, 743.4248657226562, 605.64892578125, 782.8119506835938]","70-L1
840.58"
2032,829.0,"[527.0133747488255, 640.0805003098914, 742.0297571553924, 903.431069753373]","[558.00390625, 736.6728515625, 612.9944458007812, 779.8095703125]","70-L1
840.58"
2033,829.0,"[533.0892001815064, 639.5935706917334, 749.8646382270056, 900.149132561787]","[568.5631103515625, 732.1192016601562, 624.485107421875, 772.4544067382812]","70-L1
840.58"
2034,829.0,"[551.2460312823363, 637.7825964343385, 762.5926965006892, 892.2070243735905]","[583.2044677734375, 724.4859008789062, 635.3770751953125, 760.92578125]","70-L1
840.58"
2035,829.0,"[559.3490022636777, 645.0606597273463, 751.2272704940469, 889.6115102318943]","[591.9620361328125, 725.6490478515625, 645.85693359375, 764.986572265625]","70-L1
840.58"
2036,829.0,"[572.8498934921238, 638.3598569629046, 766.3596528718897, 884.5518634467014]","[601.8758544921875, 728.1780395507812, 651.7830810546875, 767.4173583984375]","70-L1
840.58"
2037,829.0,"[589.3221639161836, 642.1089673878334, 778.4983654166322, 882.5695278284575]","[609.338623046875, 725.56201171875, 660.5231323242188, 764.920166015625]","70-L1
840.58"
2038,829.0,"[601.6531245976279, 640.3863107377608, 787.3111567982947, 876.2950006457074]","[623.3248901367188, 719.2846069335938, 672.4931030273438, 756.403076171875]","70-L1
840.58"
2039,829.0,"[610.3347273724481, 639.3776019291897, 792.447220739458, 871.5139572532021]","[637.0881958007812, 716.44189453125, 682.7786865234375, 755.3548583984375]","70-L1
4058"
2040,829.0,"[617.3941586065262, 629.964814922994, 797.5419107930925, 865.6512315723539]","[642.804443359375, 718.9188232421875, 691.381103515625, 755.8428344726562]","70-L1
640.58"
2041,829.0,"[630.4104203605552, 634.6665887274288, 808.6208720472323, 866.495320156895]","[651.1436767578125, 716.1761474609375, 696.1627197265625, 752.744140625]","70-L1
840.58"
2042,835.0,"[62.74065837452844, 601.187861228216, 342.7353313223376, 936.3633651295079]","[68.1371841430664, 742.4571533203125, 127.17436981201172, 783.4554443359375]","59-P0
4479"
2042,829.0,"[640.4987950803345, 635.1017132302653, 815.490860910613, 862.3116404932379]","[661.0908203125, 713.4161987304688, 709.306884765625, 749.5816650390625]","70-E1
840.58"
2043,829.0,"[647.563398705169, 637.1143659944664, 820.5070176613501, 859.7308117108823]","[667.2892456054688, 713.3370361328125, 714.349365234375, 750.00244140625]","70-E1
840.58"
2043,835.0,"[80.20420141820057, 609.0462287634498, 356.4416869584785, 935.8947123191997]","[91.03939819335938, 744.43798828125, 144.40635681152344, 782.1476440429688]","59-P0
4479"
2044,829.0,"[655.901698669091, 634.8621264581411, 827.4190809743761, 853.3170256554174]","[680.13525390625, 703.8280029296875, 723.0943603515625, 741.4921264648438]","70-L1
4058"
2045,829.0,"[665.2098800628298, 630.3901859592542, 832.5972156876123, 846.0957700608884]","[682.1435546875, 701.4172973632812, 728.27685546875, 735.97509765625]","70-L1
940.58"
2046,829.0,"[671.4441640168753, 635.9342402044488, 837.5471738256441, 847.871262963705]","[689.1615600585938, 711.9266967773438, 738.687744140625, 746.6753540039062]",70L4184058
2047,829.0,"[678.0351120355717, 641.4766376103668, 842.5189254075347, 851.8390359205767]","[700.7955322265625, 716.4550170898438, 745.2423706054688, 751.0060424804688]","70-L1
840.58"
2048,829.0,"[685.437368312342, 642.2088360558887, 846.3476314684585, 851.7780525170012]","[707.8657836914062, 720.7938232421875, 747.3985595703125, 751.3126220703125]","70-L1
4058"
2049,829.0,"[689.6052297255322, 638.7585988176211, 848.7516834792735, 850.124328493351]","[711.4427490234375, 721.868896484375, 757.3958129882812, 753.5247802734375]","70-L1
840.58"
2050,829.0,"[697.5528956939385, 648.1024054594717, 854.2160034121142, 853.7513284419036]","[717.6561279296875, 721.6517333984375, 762.8372802734375, 753.3411865234375]","70-L1
840.58"
2051,829.0,"[707.330744207418, 648.0754300099136, 860.7428845677324, 849.9027760312467]","[731.6796875, 716.9635009765625, 770.3760986328125, 748.495361328125]","70-L1
740.58"
2052,829.0,"[714.5768166920091, 643.037537484415, 866.5329179293649, 844.8432939951265]","[737.6317749023438, 715.9568481445312, 778.1940307617188, 748.1149291992188]","70-L1
940.58"
2053,829.0,"[723.1698705534491, 647.4210930757214, 873.5349203455871, 845.2611742129201]","[743.2706909179688, 719.4426879882812, 785.5054321289062, 748.889892578125]","70-L1
740.58"
2054,829.0,"[730.9674627271173, 647.4277484514339, 872.9581363088067, 842.3148368297477]","[755.5281372070312, 713.4608764648438, 794.8353881835938, 746.6260375976562]","70-L1
940.58"
2055,829.0,"[743.3068193801581, 643.8498161827615, 886.0579805123122, 839.6047310227277]","[760.5964965820312, 715.2366333007812, 802.1753540039062, 746.8900756835938]","70-L1
840.58"
2056,829.0,"[748.2151291101134, 652.4109588659444, 885.0195934784547, 842.5948458254222]","[770.744384765625, 719.0669555664062, 813.3753662109375, 749.703857421875]","70-L1
840.58"
2057,829.0,"[761.904971556962, 654.7365477011327, 897.4268913491344, 838.8585421564479]","[782.5753784179688, 714.529541015625, 820.8576049804688, 745.9634399414062]","70-L1
4058"
2058,829.0,"[771.2305627317172, 652.3950107761831, 905.1596819136772, 833.9373144045279]","[784.0294189453125, 711.2615966796875, 829.69189453125, 740.8994140625]",72AL184058
2059,829.0,"[778.4748265008461, 651.8622553198555, 907.6869368792868, 830.2859857754908]","[792.733154296875, 708.4238891601562, 836.227294921875, 739.4893798828125]","0L-B8
4058"
2060,829.0,"[785.3731121837367, 654.3159927122191, 906.5399823536601, 828.1645535439135]","[799.0634765625, 703.1691284179688, 842.181884765625, 734.8038940429688]","70-L1
840.58"
2061,829.0,"[792.7660038300814, 657.9095991764093, 905.6465137238572, 826.7544060444802]","[806.6683959960938, 703.3978271484375, 849.1007080078125, 735.1419067382812]","70-L1
840.58"
2062,829.0,"[799.39413185188, 662.8409315766027, 906.8607273805626, 826.671656423444]","[810.3914794921875, 705.562255859375, 855.5819091796875, 737.8284912109375]","7D-L1
840.58"
2063,829.0,"[803.6526271786655, 663.9221813236826, 906.5406329431627, 824.9634390723257]","[817.6318359375, 706.6653442382812, 857.9300537109375, 739.2581787109375]","70-L1
840.58"
2063,835.0,"[401.5200147729174, 638.2610355139891, 568.2797219727141, 868.1555228692803]","[407.37835693359375, 725.3360595703125, 448.9705810546875, 755.6900024414062]","59-P4
044.79"
2065,835.0,"[425.5018443074817, 639.0520984609328, 585.5361184614382, 862.4965693779799]","[433.2499694824219, 721.5426025390625, 473.0105895996094, 752.447265625]","59-P4
744.79"
2070,835.0,"[476.070835635714, 651.1393134178531, 622.1674139948501, 850.7563648199555]","[481.28436279296875, 719.7218017578125, 520.9984741210938, 748.6870727539062]","59-E0
4479"
2072,835.0,"[500.0679149337133, 650.5735230502992, 639.2398982874938, 841.8430295492469]","[503.2799377441406, 713.684814453125, 539.2205810546875, 739.8309326171875]","59-P4
044.79"
2075,835.0,"[527.3661955879594, 646.0347205060772, 663.0084793167797, 834.14033630749]","[527.6988525390625, 711.8508911132812, 568.1849365234375, 737.8987426757812]","59-P0
4479"
2085,851.0,"[-4.229524850535654, 806.854293429557, 669.9976113945725, 1713.2013236067119]","[0.0, 1302.22021484375, 147.49398803710938, 1460.156005859375]","51-Y2
0300"
2087,851.0,"[24.17428631318097, 775.5786423856202, 681.8864189356466, 1609.7383346889756]","[30.4500675201416, 1258.56396484375, 219.5144805908203, 1411.42626953125]","51-Y2
0300"
2088,851.0,"[50.24422081981538, 892.2069421152247, 671.1919122123545, 1625.9569142180653]","[63.67975616455078, 1252.64892578125, 247.09408569335938, 1399.495361328125]","51-Y2
0300"
2089,851.0,"[91.88348371716796, 841.5387755258399, 717.0219945043971, 1581.927580763062]","[97.00824737548828, 1235.3917236328125, 279.6496276855469, 1382.4151611328125]","51-Y2
0300"
2090,851.0,"[113.38096197001232, 923.299225166197, 692.3549348296741, 1580.6999401886167]","[127.00532531738281, 1219.651123046875, 308.631591796875, 1363.34228515625]","51-Y2
0300"
2091,851.0,"[145.01426481004637, 956.4642000484214, 683.2195215742248, 1565.8127848324107]","[158.99423217773438, 1217.98876953125, 332.18975830078125, 1356.308837890625]","51-Y2
0300"
2092,851.0,"[176.51710674288015, 969.5643370442286, 678.9547041695931, 1548.0658927379773]","[187.57530212402344, 1208.2529296875, 357.211181640625, 1347.4332275390625]","51-Y2
0300"
2101,856.0,"[322.6237842645108, 935.0666958744002, 743.2248965596416, 1500.9440273527123]","[393.68682861328125, 1110.2332763671875, 549.253173828125, 1236.7203369140625]","51-Y2
0300"
2102,856.0,"[322.31758621945215, 935.1745231199993, 751.6491503204422, 1504.0252526722888]","[411.1716613769531, 1107.1298828125, 563.872314453125, 1227.0626220703125]","51-Y2
0300"
2103,856.0,"[322.5070693305197, 930.0962697997463, 765.1743997195715, 1507.1370540709352]","[429.2229309082031, 1095.067626953125, 580.4093017578125, 1214.617431640625]","51-Y2
0300"
2104,856.0,"[320.1621306030286, 929.2253716806833, 773.7366313854618, 1510.7210407746554]","[450.6134948730469, 1087.4737548828125, 596.949462890625, 1208.20947265625]","51-Y2
0300"
2105,856.0,"[322.82960182555644, 924.2160072870589, 787.6641227815021, 1511.494789569335]","[465.88690185546875, 1085.61962890625, 611.7662353515625, 1200.752685546875]","51-Y2
0300"
2106,856.0,"[324.54406644521646, 919.4973190458071, 804.1769338798113, 1512.8423621944698]","[483.4617004394531, 1079.02197265625, 625.5125732421875, 1193.732177734375]","51-Y2
0300"
2107,856.0,"[322.16082351875446, 916.6278344479066, 813.9591821850382, 1511.7309240268673]","[500.9072570800781, 1075.056396484375, 637.49609375, 1189.3201904296875]","51-Y2
0300"
2108,856.0,"[317.5540165163077, 913.7773642650438, 818.4358049171515, 1509.1174018510167]","[509.025146484375, 1072.3616943359375, 650.1264038085938, 1185.8125]","51-Y2
0300"
2109,856.0,"[318.8409876993419, 908.1714286818333, 825.9946523371716, 1503.8445115638624]","[525.216552734375, 1060.90966796875, 664.4224853515625, 1172.20654296875]","51-Y2
0300"
2110,856.0,"[434.6544310493997, 885.7321126410953, 875.5445763457914, 1449.3693755934942]","[542.9544677734375, 1055.0595703125, 679.1585693359375, 1164.6031494140625]","51-Y2
0300"
2111,856.0,"[497.66910121186237, 886.2953183339475, 887.1395492760023, 1422.7958196832226]","[558.7266845703125, 1051.72607421875, 694.30224609375, 1157.932861328125]","51-Y2
0300"
2112,856.0,"[534.7262547136281, 886.3727978182815, 889.6737278200824, 1401.7659079252203]","[575.0584716796875, 1039.490966796875, 705.2239990234375, 1146.300537109375]","51-Y2
0300"
2113,856.0,"[561.8975466154591, 889.1104874126861, 888.5566489424587, 1385.811565850179]","[586.3422241210938, 1034.000732421875, 718.923583984375, 1139.02685546875]","51-Y2
0300"
2114,856.0,"[584.9621293062878, 890.3541228955858, 896.3315084562978, 1372.811357939024]","[598.5970458984375, 1032.333251953125, 729.9488525390625, 1138.3590087890625]","51-Y2
0300"
2115,856.0,"[611.8627710198505, 888.0831053797256, 918.0328485669979, 1361.1875325074584]","[615.5879516601562, 1024.97607421875, 744.6996459960938, 1129.998291015625]","51-Y2
0300"
2118,856.0,"[649.9554523733892, 887.5470077372121, 930.5640912547545, 1341.1174439721658]","[651.9168701171875, 1020.30322265625, 777.8837890625, 1122.286376953125]","51-Y2
0300"
2120,856.0,"[669.8089553942663, 882.2005452604224, 934.0140371593928, 1323.2708123268592]","[674.5511474609375, 1011.5655517578125, 797.5391235351562, 1110.5784912109375]","51-Y2
0300"
2121,856.0,"[677.3298122703044, 885.5881484295177, 935.7820896963225, 1321.9476557070425]","[682.80126953125, 1009.6519775390625, 808.2576904296875, 1109.3909912109375]","51-Y2
0300"
2122,856.0,"[690.1802426507132, 874.4055091104466, 945.8321487084346, 1308.949155627965]","[696.3797607421875, 999.7781982421875, 820.7054443359375, 1097.2393798828125]","51-Y2
0300"
2123,856.0,"[698.0510878358496, 872.8440835737788, 950.592579304553, 1303.6961365731386]","[702.55517578125, 995.4332885742188, 825.731689453125, 1092.355224609375]","51-Y2
0300"
2124,856.0,"[705.8530441466139, 873.6137709415898, 953.8589745454656, 1299.580426915048]","[717.254150390625, 995.2523803710938, 837.5176391601562, 1091.067626953125]","51-Y2
0300"
2125,856.0,"[719.6275507751444, 863.7671746903065, 970.1799081810667, 1286.886663570982]","[721.1951293945312, 984.1583862304688, 845.1588134765625, 1077.87548828125]","51-Y2
0300"
2126,856.0,"[727.1479756717226, 861.1634748478896, 975.9950673564492, 1279.4015401125953]","[738.2127685546875, 975.7190551757812, 855.655517578125, 1068.09130859375]","51-Y2
0300"
2127,856.0,"[735.9952456930813, 856.9979668230196, 982.9778997712616, 1271.8655315228573]","[746.60888671875, 968.5914916992188, 866.8388671875, 1060.6826171875]","51-Y2
0300"
2128,856.0,"[744.1828472115961, 853.8807874021393, 988.3204425064995, 1264.0916265211429]","[758.5968017578125, 963.5205688476562, 875.4312744140625, 1053.64111328125]","51-Y2
0300"
2129,856.0,"[758.5629707730442, 845.5258237503729, 1007.610288320422, 1252.8196614574783]","[768.8051147460938, 954.0144653320312, 882.5372314453125, 1042.919189453125]","51-Y2
0300"
2130,856.0,"[770.4280999877785, 836.3712607421651, 1024.9522030097378, 1242.8755254590735]","[777.441650390625, 945.822509765625, 893.4288940429688, 1036.39599609375]","51-Y2
0300"
2131,856.0,"[768.5232991182024, 831.0940345395948, 1018.4242773028425, 1236.1219622221483]","[785.2344360351562, 940.8660888671875, 901.29931640625, 1030.765625]","51-Y2
0300"
2132,856.0,"[776.7892921413961, 822.9488470340336, 1021.6990649127165, 1227.0381097859693]","[795.9153442382812, 935.5028686523438, 910.1555786132812, 1023.3110961914062]","51-Y2
0300"
2133,856.0,"[786.3377710545454, 812.074584671142, 1030.6285945071222, 1215.0873443471764]","[803.7008056640625, 924.5650634765625, 917.72900390625, 1012.4970703125]","51-Y2
0300"
2134,856.0,"[792.9785459035922, 806.8315480540856, 1034.2016607985681, 1207.9166728584205]","[812.98291015625, 920.3563232421875, 924.7252197265625, 1009.4993896484375]","51-Y2
0300"
2135,856.0,"[796.4938820825131, 803.5840527161608, 1032.3391909974353, 1201.7027986718356]","[820.191650390625, 918.7586059570312, 933.3984375, 1003.1621704101562]","51-Y2
0300"
2136,856.0,"[803.985362736094, 799.6296576844804, 1037.7211577098606, 1194.8030078650381]","[828.6447143554688, 909.1657104492188, 938.3673706054688, 995.4232177734375]","51-Y2
0300"
2137,856.0,"[811.4226900477462, 797.255602000736, 1043.6938420872134, 1188.3711427013461]","[836.4977416992188, 907.3775024414062, 945.3572387695312, 990.6838989257812]","51-Y2
0300"
2138,856.0,"[818.2709873398611, 795.8788639203726, 1047.7857991992423, 1183.3636117747067]","[843.4513549804688, 900.95751953125, 952.960693359375, 986.5421142578125]","51-Y2
0300"
2139,856.0,"[828.7111454799086, 793.4503331200262, 1055.935360330307, 1176.9946666819774]","[848.218505859375, 896.998779296875, 960.8192138671875, 981.7659912109375]","51-Y2
0300"
2140,856.0,"[835.5357413217799, 791.253159466745, 1060.2122920523238, 1170.9592216054732]","[859.142333984375, 894.602783203125, 968.5753173828125, 977.13427734375]","51-Y2
0300"
2141,856.0,"[842.6802288315617, 788.5429755709936, 1063.674604236704, 1163.7184390600457]","[866.217041015625, 890.4801025390625, 971.682861328125, 972.0233154296875]","51-Y2
0300"
2142,856.0,"[847.8894684849861, 784.6042869893811, 1065.94274604852, 1156.2138839474565]","[871.6298217773438, 881.86083984375, 980.6123657226562, 965.657958984375]","51-Y2
0300"
2143,856.0,"[851.0832359195056, 779.6843820799153, 1065.4381071269688, 1149.094666605908]","[882.816650390625, 875.9719848632812, 985.6657104492188, 958.7638549804688]","51-Y2
0300"
2144,856.0,"[858.7896893510538, 779.0323357826828, 1063.737589221809, 1143.079663235485]","[884.0809936523438, 873.21435546875, 991.6669921875, 955.90966796875]","51-Y2
0300"
2145,856.0,"[864.0917736702363, 777.5650306574996, 1063.2016913164953, 1139.3804587429804]","[893.111083984375, 873.866455078125, 997.9403076171875, 953.1478271484375]","51-Y2
0300"
